product_name,brand,price,mrp,discount_percent,rating,review_count,processor,ram,storage,graphics,pixels,display_size,seller,availability,product_url,touchscreen,laptop_type
"Add to CompareApple MacBook Air (M5, 2026) M5 - (16 GB/1 TB SSD/Tahoe) MDHC4HN/A4.71,305 Ratings&149 ReviewsApple M5 Processor16 GB Unified Memory RAMMac OS Operating System1 TB SSD34.54 cm (13.6 inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather1 Year Limited Warranty₹1,85,900Upto₹42,600Off on ExchangeBank Offer",Add,"₹1,85,900","₹42,600",Not Available,Not Available,"1,305 Ratings",Not Available,Not Available,1 TB SSD,Not Available,Not Available,34.54 cm (13.6 inch),Not Available,In Stock,https://www.flipkart.com/apple-macbook-air-m5-2026-m5-16-gb-1-tb-ssd-tahoe-mdhc4hn-a/p/itm41df84ae744ab?pid=COMHZQX4FBZAWUTT&lid=LSTCOMHZQX4FBZAWUTTPEUDZS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_735&otracker=search&fm=organic&iid=9d9db0ed-b049-4aca-8be5-1751bfe13ecc.COMHZQX4FBZAWUTT.SEARCH&ppt=None&ppn=None&ssid=gufqfjp59c0000001788764495200&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareLenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...4.1873 Ratings&68 ReviewsIntel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection₹57,990₹59,9993% offBank Offer",Add,"₹57,990",Not Available,3% off,Not Available,873 Ratings,Intel Core i3,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itme38b4c2cd4dfa?pid=COMH44GKN7KZVBT7&lid=LSTCOMH44GKN7KZVBT7CZRKDB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_736&otracker=search&fm=organic&iid=9d9db0ed-b049-4aca-8be5-1751bfe13ecc.COMH44GKN7KZVBT7.SEARCH&ppt=None&ppn=None&ssid=gufqfjp59c0000001788764495200&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Vivobook S14 (2026) with Office 2024 + M365 Basic*, AI PC NPU up to 16TOPS AMD Ryzen 7 260 - (16 ...4.312 Ratings&3 ReviewsAMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD35.56 cm (14 inch) DisplayMSO 2024 for lifetime + Microsoft 365 Basic with 100GB Cloud Storage for 1 Year, McAfee 1 year1 Year Onsite Service₹89,990₹1,14,99021% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹89,990","₹42,600",21% off,Not Available,12 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-s14-2026-office-2024-m365-basic-ai-pc-npu-up-16tops-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-m3407ha-ly750ws-thin-light-laptop/p/itm5cc55ffa26330?pid=COMHMAZ8PKKS5WHM&lid=LSTCOMHMAZ8PKKS5WHMNXQWQI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_737&otracker=search&fm=organic&iid=en_-N5rodfOr1MXKFUsQ4EmImv0qdpnZOHqs3Og83k2rMYw-UyjMuXopR_DUZzXG537I6VlrML2IDvEDo-6jdHFUNlJNRGwqoAH0D77rcrL2iytFgTty5WwS8eBHDHANJwB&ppt=None&ppn=None&ssid=gufqfjp59c0000001788764495200&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,26,99026% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",26% off,Not Available,10 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb030ws-thin-light-laptop/p/itmd56383b013987?pid=COMHJJ2HCUTYXY36&lid=LSTCOMHJJ2HCUTYXY36T0THPD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_738&otracker=search&fm=organic&iid=en_-N5rodfOr1MXKFUsQ4EmImv0qdpnZOHqs3Og83k2rMY9yHElx0bJ3MzedR7KYn4G8J3TIJCLyUUQ5pGtm2SIgJy4zztl6nAYcGaH4fI6N-ytFgTty5WwS8eBHDHANJwB&ppt=None&ppn=None&ssid=gufqfjp59c0000001788764495200&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareHP Spectre x360 AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) aa0664T...Intel Core Ultra 7 Processor32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Touchscreen Display1 Year Onsite Warranty₹2,24,823Upto₹42,600Off on ExchangeBank Offer",Add,"₹2,24,823","₹42,600",Not Available,Not Available,Not Available,Not Available,Not Available,1 TB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/hp-spectre-x360-ai-pc-intel-core-ultra-7-155h-32-gb-1-tb-ssd-windows-11-home-6-gb-graphics-aa0664tx-2-1-laptop/p/itm121bd438745c7?pid=COMGWVBBVFNEZY8M&lid=LSTCOMGWVBBVFNEZY8MX2UO39&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_739&otracker=search&fm=organic&iid=9d9db0ed-b049-4aca-8be5-1751bfe13ecc.COMGWVBBVFNEZY8M.SEARCH&ppt=None&ppn=None&ssid=gufqfjp59c0000001788764495200&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareHP 255 G10 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 250 G10 Thin and Lig...4637 Ratings&55 ReviewsAMD Ryzen 3 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayWindows 111 Year Onsite Warranty₹49,890₹55,59010% offBank Offer",Add,"₹49,890",Not Available,10% off,Not Available,637 Ratings,AMD Ryzen 3 Quad,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-255-g10-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-250-thin-light-laptop/p/itmac0cd52f844ae?pid=COMH743DRRNQYDSH&lid=LSTCOMH743DRRNQYDSHRMT77Y&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_740&otracker=search&fm=organic&iid=9d9db0ed-b049-4aca-8be5-1751bfe13ecc.COMH743DRRNQYDSH.SEARCH&ppt=None&ppn=None&ssid=gufqfjp59c0000001788764495200&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL Alienware 15 AMD Ryzen 5 14th Gen 220 - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...AMD Ryzen 5 Processor (14th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD38.86 cm (15.3 inch) Display1 Year Onsite Service₹1,31,990₹1,59,33617% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹1,31,990","₹42,600",17% off,Not Available,Not Available,AMD Ryzen 5 14th,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.86 cm (15.3 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-5-14th-gen-220-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-165-hz-can15265cto02mino-gaming-laptop/p/itma2a27c356865b?pid=COMHZ8TZQQZNZGNH&lid=LSTCOMHZ8TZQQZNZGNHMQNAK9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_741&otracker=search&fm=organic&iid=en_-N5rodfOr1MXKFUsQ4EmImv0qdpnZOHqs3Og83k2rMZj7iODdo4hric8Qz0nFYy9Ncl3J0L0ZhwDfWPe3rq9kB87ZSEU5c7_fZNZg-LmLzKtFgTty5WwS8eBHDHANJwB&ppt=None&ppn=None&ssid=gufqfjp59c0000001788764495200&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL Alienware 15 AMD Ryzen 7 260 - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...AMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD38.86 cm (15.3 inch) Display1 Year Onsite Service₹1,27,990₹1,62,95721% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹1,27,990","₹42,600",21% off,Not Available,Not Available,AMD Ryzen 7 260,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.86 cm (15.3 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-7-260-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-165-hz-can15265cto03mino-gaming-laptop/p/itm6eee8325fa798?pid=COMHPH5FHSZMCPV4&lid=LSTCOMHPH5FHSZMCPV4YCI4BK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_742&otracker=search&fm=organic&iid=en_-N5rodfOr1MXKFUsQ4EmImv0qdpnZOHqs3Og83k2rMatcLJtRoYZt0DNQXWROW1wvnhfNRTLei3djvA_pLDsP3hW9GaCHzW47wZJQ3b0Ha3uQgjek0yW6n7XbGUlm89H&ppt=None&ppn=None&ssid=gufqfjp59c0000001788764495200&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Vivobook 15 (2026) with Office 2024 + M365 Basic*, AMD Ryzen 7 Octa Core 170 - (16 GB/512 GB SSD/...4.5117 Ratings&16 ReviewsAMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMSO 2024 for lifetime + Microsoft 365 Basic with 100GB Cloud Storage for 1 Year, One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹84,990₹1,07,99021% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹84,990","₹42,600",21% off,Not Available,117 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-15-2026-office-2024-m365-basic-amd-ryzen-7-octa-core-170-16-gb-512-gb-ssd-windows-11-home-m1502naq-bq120ws-thin-light-laptop/p/itmd89b2fb8a0474?pid=COMHJJ2HZPGPJMH3&lid=LSTCOMHJJ2HZPGPJMH3DOZISR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_743&otracker=search&fm=organic&iid=9d9db0ed-b049-4aca-8be5-1751bfe13ecc.COMHJJ2HZPGPJMH3.SEARCH&ppt=None&ppn=None&ssid=gufqfjp59c0000001788764495200&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareHP Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fr4000TU Thin and Ligh...4.33,968 Ratings&282 ReviewsIntel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty₹72,990₹78,2096% offBank Offer",Add,"₹72,990",Not Available,6% off,Not Available,"3,968 Ratings",Intel Core i5,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-15s-fr4000tu-thin-light-laptop/p/itm4f450720f23b3?pid=COMGHN4MYVNWWQHG&lid=LSTCOMGHN4MYVNWWQHGGPJBLS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_744&otracker=search&fm=organic&iid=9d9db0ed-b049-4aca-8be5-1751bfe13ecc.COMGHN4MYVNWWQHG.SEARCH&ppt=None&ppn=None&ssid=gufqfjp59c0000001788764495200&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Vivobook Go 15 OLED, Equivalent to Intel 12th Gen, Intel Core i3 N305 - (8 GB/512 GB SSD/Windows ...4.424 Ratings&3 ReviewsIntel Core i3 Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Warranty₹63,990₹65,9903% offBank Offer",Add,"₹63,990",Not Available,3% off,Not Available,24 Ratings,Intel Core i3,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-go-15-oled-equivalent-intel-12th-gen-core-i3-n305-8-gb-512-gb-ssd-windows-11-home-e1504ga-lk321ws-thin-light-laptop/p/itm7d5ecc7fff762?pid=COMGRYSZM4GZZH4S&lid=LSTCOMGRYSZM4GZZH4SWUVOHO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_745&otracker=search&fm=organic&iid=573d5571-12df-45a0-9047-f4157d24682f.COMGRYSZM4GZZH4S.SEARCH&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareHP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq3066TU Thin and Light Lapt...3.8471 Ratings&34 ReviewsIntel Celeron Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty₹53,900₹55,8503% offBank Offer",Add,"₹53,900",Not Available,3% off,Not Available,471 Ratings,Not Available,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-15s-fq3066tu-thin-light-laptop/p/itm973a47e6377c8?pid=COMGSB2RFTGDGBTF&lid=LSTCOMGSB2RFTGDGBTFPALYU8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_746&otracker=search&fm=organic&iid=573d5571-12df-45a0-9047-f4157d24682f.COMGSB2RFTGDGBTF.SEARCH&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL 14 Microsoft Office Home 2024 AMD Ryzen 5 Hexa Core AI 5 340 - (16 GB/512 GB SSD/Windows 11 Home)...4.111 Ratings&1 ReviewsAMD Ryzen 5 Hexa Core Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home 2024 | Dell Support Assist1 Year Onsite Hardware Service₹73,490₹92,83320% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹73,490","₹42,600",20% off,Not Available,11 Ratings,AMD Ryzen 5 Hexa,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/dell-14-microsoft-office-home-2024-amd-ryzen-5-hexa-core-ai-340-16-gb-512-gb-ssd-windows-11-home-db14255-thin-light-laptop/p/itm0ca95e9f348c1?pid=COMHDZXVH7TGHMJP&lid=LSTCOMHDZXVH7TGHMJPCZTBD3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_747&otracker=search&fm=organic&iid=en__CqYAU1REnMziS-uMsZB9fX1V2mzHBhkF0zc2bj65MFAbYmKLi-ma-3cFIvHwWQtutKaJ4GTFDwR2ZsS8o9QfuTdK7dngYr0-3oOAMK4Pa9CsL3m9PCkf9WXKNn0kEL3&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,21,99023% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",23% off,Not Available,10 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb029ws-thin-light-laptop/p/itm2d63dd66b4319?pid=COMHJJ2HJZYGBDHF&lid=LSTCOMHJJ2HJZYGBDHFLGYWOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_748&otracker=search&fm=organic&iid=en__CqYAU1REnMziS-uMsZB9fX1V2mzHBhkF0zc2bj65MFkexlK65GLMUjci6KI9vD-p4qDCMKgPoRmiYWfkZWer1V2_eR0ubbjznQjUYiwIL5CsL3m9PCkf9WXKNn0kEL3&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareAcer Swift Neo Office 2024 + M365 Basic Intel Core Ultra 5 115U - (16 GB/512 GB SSD/Windows 11 Home) S...4.21,913 Ratings&211 ReviewsIntel Core Ultra 5 Processor16 GB LPDDR5 RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Warranty₹75,999₹89,99915% offBank Offer",Add,"₹75,999",Not Available,15% off,Not Available,"1,913 Ratings",M3,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/acer-swift-neo-office-2024-m365-basic-intel-core-ultra-5-115u-16-gb-512-gb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm093fb94fa4b22?pid=COMHBCGFMCMMUNPG&lid=LSTCOMHBCGFMCMMUNPG5OHMPM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_749&otracker=search&fm=organic&iid=573d5571-12df-45a0-9047-f4157d24682f.COMHBCGFMCMMUNPG.SEARCH&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareSamsung Galaxy Book6 Intel Core Ultra 5 Series 3 325 - (16 GB/512 GB SSD/Windows 11 Home) NP740VJG Thi...Intel Core Ultra 5 Processor (Series 3)16 GB LPDDR5X RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories₹1,42,790Upto₹42,600Off on ExchangeBank Offer",Add,"₹1,42,790","₹42,600",Not Available,Not Available,Not Available,Not Available,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/samsung-galaxy-book6-intel-core-ultra-5-series-3-325-16-gb-512-gb-ssd-windows-11-home-np740vjg-thin-light-laptop/p/itmed9696cbcb830?pid=COMHHPK34YDWTPQF&lid=LSTCOMHHPK34YDWTPQFN33C8I&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_750&otracker=search&fm=organic&iid=573d5571-12df-45a0-9047-f4157d24682f.COMHHPK34YDWTPQF.SEARCH&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL Alienware 15 AMD Ryzen 7 260 - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...4.622 Ratings&4 ReviewsAMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD38.1 cm (15 inch) DisplayAlienware Comand center1 Year Onsite Service₹1,39,800₹1,80,15122% offBank Offer",Add,"₹1,39,800",Not Available,22% off,Not Available,22 Ratings,AMD Ryzen 7 260,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.1 cm (15 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-7-260-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-165-hz-can15265cto04mino-gaming-laptop/p/itm032b809caeee3?pid=COMHZHMXZTGBMGFF&lid=LSTCOMHZHMXZTGBMGFFTCEXYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_751&otracker=search&fm=organic&iid=en__CqYAU1REnMziS-uMsZB9fX1V2mzHBhkF0zc2bj65MGiHScHj4xYc-Yntl-Wqr5k0TWFF2kTJCJNjRk-APWuDp3PHPHxAP4lL_lkHvSZIW5CsL3m9PCkf9WXKNn0kEL3&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareMSI Venture A16 AI+ AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home) Venture A16 AI+ A3HMG-037...AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayMicrosoft Office Home & Student�20212 Year On-Site Warranty₹1,20,990₹1,29,9906% offBank Offer",Add,"₹1,20,990",Not Available,6% off,Not Available,Not Available,AMD Ryzen 7 Octa,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/msi-venture-a16-ai-amd-ryzen-7-octa-core-16-gb-1-tb-ssd-windows-11-home-a3hmg-037in-laptop/p/itm323005880de04?pid=COMHCRGWEWQWYFDV&lid=LSTCOMHCRGWEWQWYFDVIGE5DE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_752&otracker=search&fm=organic&iid=en__CqYAU1REnMziS-uMsZB9fX1V2mzHBhkF0zc2bj65MHEif6QthM5A9rel5WsNV5WJLkA5Ueppi4MHPWA84GTiZGM9GizpRgj6g9rfF-4XsJCsL3m9PCkf9WXKNn0kEL3&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Vivobook 16X for Creator, Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...4.2201 Ratings&18 ReviewsIntel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty₹96,000₹1,08,99911% offBank Offer",Add,"₹96,000",Not Available,11% off,Not Available,201 Ratings,Intel Core i7,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16x-creator-intel-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-k3605zc-rp628ws-gaming-laptop/p/itme304c469918e6?pid=COMH3J9Y3YDSZGMM&lid=LSTCOMH3J9Y3YDSZGMMREQ2VS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_753&otracker=search&fm=organic&iid=573d5571-12df-45a0-9047-f4157d24682f.COMH3J9Y3YDSZGMM.SEARCH&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Thin...4226 Ratings&24 ReviewsIntel Core i5 Processor (13th Gen)16 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1-year warranty₹76,990₹94,00018% offBank Offer",Add,"₹76,990",Not Available,18% off,Not Available,226 Ratings,Intel Core i5,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/dell-inspiron-5430-intel-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-in54308tr2g001ors1-thin-light-laptop/p/itm2d84af8f1410c?pid=COMGQ2TVQWSF2S7H&lid=LSTCOMGQ2TVQWSF2S7HD84YDR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_754&otracker=search&fm=organic&iid=573d5571-12df-45a0-9047-f4157d24682f.COMGQ2TVQWSF2S7H.SEARCH&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareLenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 14ITL6 Thin an...4.1249 Ratings&14 ReviewsIntel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display2 Yr Warranty₹58,990₹61,3903% offBank Offer",Add,"₹58,990",Not Available,3% off,Not Available,249 Ratings,Intel Core i3,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-14itl6-thin-light-laptop/p/itmc8cde945d4650?pid=COMGHMH6GVJ79VCH&lid=LSTCOMGHMH6GVJ79VCHOLMUPH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_755&otracker=search&fm=organic&iid=573d5571-12df-45a0-9047-f4157d24682f.COMGHMH6GVJ79VCH.SEARCH&ppt=None&ppn=None&ssid=rkhcsonyb40000001788764515764&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
