product_name,brand,price,mrp,discount_percent,rating,review_count,processor,ram,storage,graphics,pixels,display_size,seller,availability,product_url,touchscreen,laptop_type,search_term
"Add to CompareASUS Vivobook S14 (2026) with Office 2024 + M365 Basic*, AI PC NPU up to 16TOPS AMD Ryzen 7 260 - (16 ...4.312 Ratings&3 ReviewsAMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD35.56 cm (14 inch) DisplayMSO 2024 for lifetime + Microsoft 365 Basic with 100GB Cloud Storage for 1 Year, McAfee 1 year1 Year Onsite Service₹89,990₹1,14,99021% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹89,990","₹42,600",21% off,Not Available,12 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-s14-2026-office-2024-m365-basic-ai-pc-npu-up-16tops-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-m3407ha-ly750ws-thin-light-laptop/p/itm5cc55ffa26330?pid=COMHMAZ8PKKS5WHM&lid=LSTCOMHMAZ8PKKS5WHMNXQWQI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_38_911&otracker=search&fm=organic&iid=en_WYdhXjxZ6XvM1TsbgVfyDn2KvgETzBt8HO6nq9eHSxKFZ4J-wz0lj16IG5Tn6jsXI6VlrML2IDvEDo-6jdHFUB87ZSEU5c7_fZNZg-LmLzLhFZR3Wu5QfDZfnm0Mkj68&ppt=None&ppn=None&ssid=lmw0zsh91c0000001788765667734&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,26,99026% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",26% off,Not Available,10 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb030ws-thin-light-laptop/p/itmd56383b013987?pid=COMHJJ2HCUTYXY36&lid=LSTCOMHJJ2HCUTYXY36T0THPD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_38_912&otracker=search&fm=organic&iid=en_WYdhXjxZ6XvM1TsbgVfyDn2KvgETzBt8HO6nq9eHSxKk8NdoCNfZLEPi4-vEIJfufO0sFAZlV_5zcImdsH3IYnhW9GaCHzW47wZJQ3b0Ha2jOq_0wGk4hRE__PoSOp7o&ppt=None&ppn=None&ssid=lmw0zsh91c0000001788765667734&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB ...4.377 Ratings&6 ReviewsIntel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty₹1,10,990₹1,21,9999% offBank Offer",Add,"₹1,10,990",Not Available,9% off,Not Available,77 Ratings,Intel Core i5,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16x-creator-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-k3605zu-rp304ws-gaming-laptop/p/itmfc0e20779f204?pid=COMH2XBQHDXXBR2A&lid=LSTCOMH2XBQHDXXBR2ADLX3M8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_913&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMH2XBQHDXXBR2A.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareHP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5327TU / FD0063TU Thin a...4.27,294 Ratings&599 ReviewsIntel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty₹51,134Upto₹34,500Off on ExchangeBank Offer",Add,"₹51,134","₹34,500",Not Available,Not Available,"7,294 Ratings",Intel Core i3,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-15s-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fq5327tu-fd0063tu-thin-light-laptop/p/itm797b10e1b8bca?pid=COMGYHP5MCEYZHSV&lid=LSTCOMGYHP5MCEYZHSVTVJRS5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_914&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMGYHP5MCEYZHSV.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareHP Pavilion Intel Core i7 13th Gen 1360P - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3032TU Thin and Lig...2.33 Ratings&0 ReviewsIntel Core i7 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Warranty₹1,04,068₹1,09,9995% offBank Offer",Add,"₹1,04,068",Not Available,5% off,Not Available,3 Ratings,Intel Core i7,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-pavilion-intel-core-i7-13th-gen-1360p-16-gb-512-gb-ssd-windows-11-home-15-eg3032tu-thin-light-laptop/p/itm992aa6d6b72c3?pid=COMH6BEYJGGXGDHH&lid=LSTCOMH6BEYJGGXGDHHUEPLOE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_915&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMH6BEYJGGXGDHH.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareHP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...4.3655 Ratings&31 ReviewsIntel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty₹96,481₹99,9003% offBank Offer",Add,"₹96,481",Not Available,3% off,Not Available,655 Ratings,Intel Core i5,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fa0666tx-gaming-laptop/p/itm236b5aaa84afc?pid=COMGRZQ2GU6FX4WC&lid=LSTCOMGRZQ2GU6FX4WCRYGVQ4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_916&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMGRZQ2GU6FX4WC.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareDELL 14 Microsoft Office Home 2024 AMD Ryzen 5 Hexa Core AI 5 340 - (16 GB/512 GB SSD/Windows 11 Home)...4.111 Ratings&1 ReviewsAMD Ryzen 5 Hexa Core Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home 2024 | Dell Support Assist1 Year Onsite Hardware Service₹73,490₹92,83320% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹73,490","₹42,600",20% off,Not Available,11 Ratings,AMD Ryzen 5 Hexa,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/dell-14-microsoft-office-home-2024-amd-ryzen-5-hexa-core-ai-340-16-gb-512-gb-ssd-windows-11-home-db14255-thin-light-laptop/p/itm0ca95e9f348c1?pid=COMHDZXVH7TGHMJP&lid=LSTCOMHDZXVH7TGHMJPCZTBD3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_917&otracker=search&fm=organic&iid=en_d4i0YF30QCi1lp_dOR-rI9aOMBOtyZbOx77GBx42veuA5kRZ_vY0W1MiiCBAPEYFutKaJ4GTFDwR2ZsS8o9QfuTdK7dngYr0-3oOAMK4Pa9dovjEcmIaFvTBScqBTuQv&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H - (32 GB/1 TB SSD/Windows 11 Home) B9406CAA...4.932 Ratings&7 ReviewsIntel Core Ultra X7 Processor32 GB LPDDR5X RAMWindows 11 Home Operating System1 TB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic3 Years Onsite Service₹2,72,990₹4,49,99039% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹2,72,990","₹42,600",39% off,Not Available,32 Ratings,Not Available,Not Available,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-ultra-copilot-pc-intel-core-x7-358h-32-gb-1-tb-ssd-windows-11-home-b9406caa-th1205ws-thin-light-laptop/p/itm8f6006a76d8bf?pid=COMHM9URJR7BV3HY&lid=LSTCOMHM9URJR7BV3HYEBIZAD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_918&otracker=search&fm=organic&iid=en_d4i0YF30QCi1lp_dOR-rI9aOMBOtyZbOx77GBx42veulBEul1x3z1P8lGx47IGf-cYIf4lzMPYf9twr6sSt02s50ArVTxi4Y7vLdGveaXYk7zXzntYAqp46idgO8fFq3&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareHP Intel Pentium Quad Core N6000 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq3073TU Thin and Light Lapto...3.439 Ratings&5 ReviewsIntel Pentium Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty₹50,990₹51,390Bank Offer",Add,"₹50,990",Not Available,Not Available,Not Available,39 Ratings,Not Available,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-intel-pentium-quad-core-n6000-8-gb-512-gb-ssd-windows-11-home-15s-fq3073tu-thin-light-laptop/p/itm966e0e0712129?pid=COMGYCPJVZC7DF5G&lid=LSTCOMGYCPJVZC7DF5G1MHBWJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_919&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMGYCPJVZC7DF5G.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareHP OMEN 16 AMD Ryzen AI 7 Octa Core - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX...AMD Ryzen AI 7 Octa Core Processor24 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD40.64 cm (16 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty₹1,74,237Upto₹42,600Off on ExchangeBank Offer",Add,"₹1,74,237","₹42,600",Not Available,Not Available,Not Available,Not Available,24 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/hp-omen-16-amd-ryzen-ai-7-octa-core-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5060-16-ap0183ax-gaming-laptop/p/itma636226b22829?pid=COMHFTPFWXZ2UXCX&lid=LSTCOMHFTPFWXZ2UXCXD6O26S&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_920&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMHFTPFWXZ2UXCX.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareHP Victus AI AMD Ryzen 7 Octa Core 260 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...4.5746 Ratings&77 ReviewsAMD Ryzen 7 Octa Core Processor24 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty₹1,26,014Upto₹42,600Off on ExchangeBank Offer",Add,"₹1,26,014","₹42,600",Not Available,Not Available,746 Ratings,AMD Ryzen 7 Octa,24 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-victus-ai-amd-ryzen-7-octa-core-260-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-fb3185ax-gaming-laptop/p/itm08bbf58218363?pid=COMHDZVEE22P67WR&lid=LSTCOMHDZVEE22P67WR32U1SH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_921&otracker=search&fm=organic&iid=en_d4i0YF30QCi1lp_dOR-rI9aOMBOtyZbOx77GBx42vesmiIu9d76G0KEvm-CdZq1fFdph0AO7ov6vWMF_5_oCIKCNkpkViFfpwlaDJCmJa-1dovjEcmIaFvTBScqBTuQv&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareDELL Alienware 15 AMD Ryzen 7 260 - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...4.622 Ratings&4 ReviewsAMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD38.1 cm (15 inch) DisplayAlienware Comand center1 Year Onsite Service₹1,39,800₹1,80,15122% offBank Offer",Add,"₹1,39,800",Not Available,22% off,Not Available,22 Ratings,AMD Ryzen 7 260,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.1 cm (15 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-7-260-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-165-hz-can15265cto04mino-gaming-laptop/p/itm032b809caeee3?pid=COMHZHMXZTGBMGFF&lid=LSTCOMHZHMXZTGBMGFFTCEXYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_922&otracker=search&fm=organic&iid=en_d4i0YF30QCi1lp_dOR-rI9aOMBOtyZbOx77GBx42veu7mi-b4YWjH4IByqZ3MTQR0TWFF2kTJCJNjRk-APWuDpGM9GizpRgj6g9rfF-4XsJdovjEcmIaFvTBScqBTuQv&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 15, with Backlit Keyboard, Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 ...4.3642 Ratings&48 ReviewsIntel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty₹68,990₹85,99019% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹68,990","₹42,600",19% off,Not Available,642 Ratings,Intel Core i7,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-x1502va-bq838ws-thin-light-laptop/p/itm576883d3f6eb6?pid=COMH96FBAGNN8GPZ&lid=LSTCOMH96FBAGNN8GPZ9CQPDS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_923&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMH96FBAGNN8GPZ.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareLenovo IdeaPad Slim 1 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...4.1298 Ratings&19 ReviewsAMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Carry-in Warranty₹59,999₹67,69011% offBank Offer",Add,"₹59,999",Not Available,11% off,Not Available,298 Ratings,AMD Ryzen 5 Quad,Not Available,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-15amn7-thin-light-laptop/p/itm3680fb576eb7b?pid=COMGRU9ZMYRQWDH5&lid=LSTCOMGRU9ZMYRQWDH5SF17O1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_924&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMGRU9ZMYRQWDH5.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareHP Omnibook 5 2K OLED Snapdragon X - (16 GB/1 TB SSD/Windows 11 Home) Omnibook 5 14-he0015QU Thin and ...4.457 Ratings&7 ReviewsSnapdragon X Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Onsite Service₹94,500₹1,54,90038% offBank Offer",Add,"₹94,500",Not Available,38% off,Not Available,57 Ratings,Not Available,Not Available,1 TB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/hp-omnibook-5-2k-oled-snapdragon-x-16-gb-1-tb-ssd-windows-11-home-14-he0015qu-thin-light-laptop/p/itm836f3f9be55cf?pid=COMHG72CQGWG8TV8&lid=LSTCOMHG72CQGWG8TV89OQR6A&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_925&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMHG72CQGWG8TV8.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareLenovo AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home) 82R400BGIN Thin and Light Laptop4.117 Ratings&0 ReviewsAMD Ryzen 5 Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection₹37,990₹55,00030% offBank Offer",Add,"₹37,990",Not Available,30% off,Not Available,17 Ratings,AMD Ryzen 5 ,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-amd-ryzen-5-8-gb-512-gb-ssd-windows-11-home-82r400bgin-thin-light-laptop/p/itm09d699c84f79a?pid=COMGTTBFCYKUHQEG&lid=LSTCOMGTTBFCYKUHQEGSZRI7Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_926&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMGTTBFCYKUHQEG.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,21,99023% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",23% off,Not Available,10 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb029ws-thin-light-laptop/p/itm2d63dd66b4319?pid=COMHJJ2HJZYGBDHF&lid=LSTCOMHJJ2HJZYGBDHFLGYWOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_927&otracker=search&fm=organic&iid=en_d4i0YF30QCi1lp_dOR-rI9aOMBOtyZbOx77GBx42veuVShTsWF9tc_I5fv9f8C6Lp4qDCMKgPoRmiYWfkZWer6vYKxTO0Nfe7GED-emzng5dovjEcmIaFvTBScqBTuQv&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareMSI Venture A16 AI+ AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home) Venture A16 AI+ A3HMG-037...AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayMicrosoft Office Home & Student�20212 Year On-Site Warranty₹1,20,990₹1,29,9906% offBank Offer",Add,"₹1,20,990",Not Available,6% off,Not Available,Not Available,AMD Ryzen 7 Octa,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/msi-venture-a16-ai-amd-ryzen-7-octa-core-16-gb-1-tb-ssd-windows-11-home-a3hmg-037in-laptop/p/itm323005880de04?pid=COMHCRGWEWQWYFDV&lid=LSTCOMHCRGWEWQWYFDVIGE5DE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_928&otracker=search&fm=organic&iid=en_d4i0YF30QCi1lp_dOR-rI9aOMBOtyZbOx77GBx42ves7et90QABDDjM1Pr-_QjDJJLkA5Ueppi4MHPWA84GTib9rYy9S-WinMob52q4QdIRdovjEcmIaFvTBScqBTuQv&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareSamsung Galaxy Book6 Pro Intel Core Ultra X7 Series 3 358H - (32 GB/1 TB SSD/Windows 11 Home) NP960XJG...Intel Core Ultra X7 Processor (Series 3)32 GB LPDDR5X RAM64 bit Windows 11 Home Operating System1 TB SSD40.64 cm (16 inch) Touchscreen Display1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories₹3,05,190Upto₹42,600Off on ExchangeBank Offer",Add,"₹3,05,190","₹42,600",Not Available,Not Available,Not Available,Not Available,Not Available,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/samsung-galaxy-book6-pro-intel-core-ultra-x7-series-3-358h-32-gb-1-tb-ssd-windows-11-home-np960xjg-thin-light-laptop/p/itm5a7ed1af508e2?pid=COMHHPK42RXKEHGY&lid=LSTCOMHHPK42RXKEHGYTLH2PH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_929&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMHHPK42RXKEHGY.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS TUF Gaming F16 (2026) Intel Core i5 14th Gen 14450HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Gra...Intel Core i5 Processor (14th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic with 100GB Cloud Storage for 1 Year, McAfee 1 year, Xbox Game Pass for 2 months1 Year Onsite Service₹1,59,990₹2,15,99025% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹1,59,990","₹42,600",25% off,Not Available,Not Available,Intel Core i5,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-tuf-gaming-f16-2026-intel-core-i5-14th-gen-14450hx-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-5050-144-hz-fx688jhi-tu364ws-laptop/p/itm8069198b4c0b5?pid=COMHNHH8GGN8NKND&lid=LSTCOMHNHH8GGN8NKNDIOXO8W&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_930&otracker=search&fm=organic&iid=68111842-4835-4dfe-b94a-361da5830d4e.COMHNHH8GGN8NKND.SEARCH&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Gaming,laptop
"Add to CompareASUS TUF Gaming A16 (2026) with Office 2024 + M365 Basic AMD Ryzen 7 260 - (16 GB/1 TB SSD/Windows 11 ...4.749 Ratings&10 ReviewsAMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD40.64 cm (16 inch) DisplayMSO 2024 for lifetime + Microsoft 365 Basic with 100GB Cloud Storage for 1 Year, McAfee 30 days free trial1 Year Onsite Service₹1,39,990₹2,98,99053% offLowest price since launchUpto₹42,600Off on Exchange",Add,"₹1,39,990","₹42,600",53% off,Not Available,49 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-tuf-gaming-a16-2026-office-2024-m365-basic-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-165-hz-fa608uh-rv112ws-laptop/p/itma83335dd66da5?pid=COMHMARKAYGY6HVV&lid=LSTCOMHMARKAYGY6HVVY9ZSNO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_931&otracker=search&fm=organic&iid=en_d4i0YF30QCi1lp_dOR-rI9aOMBOtyZbOx77GBx42vesGNzYUCX1g1gei2rubuDuBPIJ4EO2_H_mAJJfCuDFPVgWL6QWEOpdz9EolXCvyEB5dovjEcmIaFvTBScqBTuQv&ppt=None&ppn=None&ssid=twi5ckotvk0000001788765688201&qH=312f91285e048e09&ov_redirect=true,Not Available,Gaming,laptop
